description,sel_qty,title,url,price,outofstock,img_urls,oldprice
"President<br/>
Mozzarella Cheese<br/>
<span style= ""color: gray""> 200g </span>",0,President Mozzarella Cheese 200G,https://allforyou.sg/cheese,$4.90,False,https://a4ucontent.blob.core.windows.net/images/0003716_0.png,
"F&N<br />
Sweetened Creamer<br />
<span style=""color: gray"">500g</span>",0,F&N Sweetened Creamer 500G,https://allforyou.sg/condensed-milk-creamer,$1.45,False,https://a4ucontent.blob.core.windows.net/images/0008652_0.png,$1.60
"F&N<br />
Evaporated Creamer<br />
<span style=""color: gray"">400g</span>",0,F&N E/Creamer 6% 400G,https://allforyou.sg/condensed-milk-creamer,$1.45,False,https://a4ucontent.blob.core.windows.net/images/0008653_0.png,
"F&N<br/>
Evaporated Filled Milk <br/>
<span style= ""color: gray"">400g</span>",0,F&N Evaporated Filled Milk 400G,https://allforyou.sg/condensed-milk-creamer,$1.55,False,https://a4ucontent.blob.core.windows.net/images/0008649_0.png,
"Equal<br/>
Sweetener Sachets<br/>
<span style= ""color: gray"">50 sachets</span>",0,Equal Sachets 50S(144S)12X12,https://allforyou.sg/condensed-milk-creamer,$5.10,False,https://a4ucontent.blob.core.windows.net/images/0043832_0.png,
"President<br/>
Emmental Toast<br/>
<span style= ""color: gray""> 200g </span>",0,President Emmental Toast 200G,https://allforyou.sg/cheese,$4.90,False,https://a4ucontent.blob.core.windows.net/images/0003717_0.png,
"SCS<br/>
Cheese Slices Original <br/>
<span style= ""color: gray""> 12 Slices (200g) </span>",0,Scs Cheese Slices Original 10S(200G),https://allforyou.sg/cheese,$4.30,False,https://a4ucontent.blob.core.windows.net/images/0051719_0.png,
"Laughing Cow<br/>
Belcube Purple Cheese (Onion & Ham Flavoured) <br/>
<span style= ""color: gray""> 15cubes (78g) </span>",0,Belcube Purple 15C 78G,https://allforyou.sg/cheese,$3.95,False,https://a4ucontent.blob.core.windows.net/images/0051708_0.png,
"The Laughing Cow<br/>
Belcube Blue- Plain Cheese <br/>
<span style= ""color: gray""> 24cubes (125g) </span>",0,Belcube Blue 24C (Plain) 125G,https://allforyou.sg/cheese,$5.75,False,https://a4ucontent.blob.core.windows.net/images/0051706_0.png,
"Equal<br/>
Sweetener Sachets<br/>
<span style= ""color: gray"">100S</span>",0,Equal Sachets 100S,https://allforyou.sg/condensed-milk-creamer,$8.70,False,https://a4ucontent.blob.core.windows.net/images/0043841_0.png,
"Super Coffee & Me <br/>
Creamer <br/>
<span style= ""color: gray"">388g</span>",0,Super Coffee&Me Creamer 450G,https://allforyou.sg/condensed-milk-creamer,$2.45,False,https://a4ucontent.blob.core.windows.net/images/0047642_0.png,
"Equal<br/>
Tablets Sweetener<br/>
<span style=""color: grey;"">300 tablets</span>",0,Equal Tablets 300S,https://allforyou.sg/condensed-milk-creamer,$12.45,False,https://a4ucontent.blob.core.windows.net/images/0042886_0.png,
"Marigold Lady General <br/>
Full Cream Sweetened Condensed Milk <br/>
<span style= ""color: gray"">387g</span>",0,Marigold L/G F/C Swt Condensed Milk 387G,https://allforyou.sg/condensed-milk-creamer,$1.60,False,https://a4ucontent.blob.core.windows.net/images/0047750_0.png,
"Laughing Cow <br/>
Belcube Cheese Spread<br/>
(Green Pepper, Ham with Herbs Flavour)<br/>
<span style= ""color: gray"">15 cubes (78g)</span>",0,Laughing Cow Belcube Red 15C 78G,https://allforyou.sg/cheese,$3.95,False,https://a4ucontent.blob.core.windows.net/images/0051705_0.png,
"The Laughing Cow <br/>
Cheese Spread <br/>
<span style= ""color: gray""> 8 Pieces (128g) </span>",0,Laughing Cow Cheese 8P 128G,https://allforyou.sg/cheese,$3.65,False,https://a4ucontent.blob.core.windows.net/images/0013255_0.png,
"The Laughing Cow <br/>
Cheese Spread- Ham <br/>
<span style= ""color: gray""> 8 Pieces (140g) </span>",0,Laughing Cow Cheese 8P Ham 140G,https://allforyou.sg/cheese,$3.65,False,https://a4ucontent.blob.core.windows.net/images/0013254_0.png,
"The Laughing Cow<br/>
Cheese Spread- Selections <br/>
<span style= ""color: gray""> 8P (140g) </span>",0,Laughing Cow Cheese 8P Selections 140G,https://allforyou.sg/cheese,$3.65,False,https://a4ucontent.blob.core.windows.net/images/0003700_0.png,
"Dairy Champ <br/>
Sweetener <br/>
<span style= ""color: gray"">390g</span>",0,Dairi Champ Sweetener 390G,https://allforyou.sg/condensed-milk-creamer,$1.00,False,https://a4ucontent.blob.core.windows.net/images/0047745_0.png,$1.10
"Nestlé Coffee-mate <br/>
Coffee Creamer <br/>
<span style= ""color: grey"">450g</span>",0,Nestle Coffeemate 450G,https://allforyou.sg/condensed-milk-creamer,$2.58,False,https://a4ucontent.blob.core.windows.net/images/0000644_0.png,
"Nestlé Coffee-mate <br/>
Coffee Creamer <br/>
<span style= ""color: gray"">50 x 5g</span>",0,Nestle Coffeemate 50X5G,https://allforyou.sg/condensed-milk-creamer,$3.60,False,https://a4ucontent.blob.core.windows.net/images/0017754_0.png,
"Equal<br/>
Spoon for Spoon Sweetener<br/>
<span style=""color: grey;"">80G</span>",0,Equal Spoonful 80G,https://allforyou.sg/condensed-milk-creamer,$8.90,False,https://a4ucontent.blob.core.windows.net/images/0043842_0.png,
"Laughing Cow<br/>
Cheese Spread- Strawberry<br/>
<span style= ""color: gray""> 8 Pieces (120g) </span>",0,Laughing Cow Cheese 8P Strawberry 120G,https://allforyou.sg/cheese,$3.65,True,https://a4ucontent.blob.core.windows.net/images/0003699_0.png,
"SCS<br/>
Cheese Slices Reduced Fat<br/>
<span style= ""color: gray""> 12S (200g)</span>",0,Scs Cheese Slices Reduced Fat 10S(200G),https://allforyou.sg/cheese,$4.30,False,https://a4ucontent.blob.core.windows.net/images/0051718_0.png,
"Laughing Cow<br/>
Cheese Slices Light<br/>
<span style= ""color: gray""> 200g</span>",0,Laughing Cow C/Slices Light 200G,https://allforyou.sg/cheese,$4.25,False,https://a4ucontent.blob.core.windows.net/images/0003695_0.png,
"Laughing Cow<br/>
Cheese Slices Cheddar<br/>
<span style= ""color: gray""> 200g </span>",0,Laughing Cow C/Slices Cheddar 200G,https://allforyou.sg/cheese,$4.25,False,https://a4ucontent.blob.core.windows.net/images/0003680_0.png,
"Tea Pot <br/>
Evaporated Creamer <br/>
<span style= ""color: gray"">390G</span>",0,Teapot Evaporated Creamer 390G,https://allforyou.sg/condensed-milk-creamer,$1.15,False,https://a4ucontent.blob.core.windows.net/images/0043979_0.png,
"Laughing Cow<br/>
Cheese Slices Sandwich<br/>
<span style= ""color: gray""> 200g </span>",0,Laughing Cow C/Slices Sandwich 200G,https://allforyou.sg/cheese,$4.25,True,https://a4ucontent.blob.core.windows.net/images/0003681_0.png,
"Laughing Cow<br/>
Cheese Spreadr<br/>
<span style= ""color: gray""> 16 Pieces (256g) </span>

",0,Laughing Cow Cheese Spread 16P 256G,https://allforyou.sg/cheese,$6.95,True,https://a4ucontent.blob.core.windows.net/images/0042458_0.png,
"Laughing Cow<br/>
Cheez Dippers<br/>
<span style= ""color: gray""> 140g </span>",0,Laughing Cow Cheez Dippers 140G,https://allforyou.sg/cheese,$4.95,False,https://a4ucontent.blob.core.windows.net/images/0003408_0.png,
"Arla <br/>
Sliced Cheese/Gouda (100% Natural Ingredient) <br/>
<span style =""color:grey""> 150G </span>",0,Arla Sliced Cheese/Gouda 150G,https://allforyou.sg/cheese,$5.95,False,https://a4ucontent.blob.core.windows.net/images/0051707_0.png,
"Anchor<br/>
Cheddar Cheese Slices<br/>
<span style= ""color: gray"">200G</span>",0,Anchor Cheddar Cheese Slices 200G,https://allforyou.sg/cheese,$3.90,False,https://a4ucontent.blob.core.windows.net/images/0043988_0.png,
"Earthen Pot<br/>
Hainanese Kaya<br/>
<span style= ""color: gray"">450G</span>",0,Earthen Pot Hainanese Kaya 450G,https://allforyou.sg/spread,$3.00,False,https://a4ucontent.blob.core.windows.net/images/0048288_0.png,
"Golden Diamond <br/>
Nyonya Kaya <br/>
<span style =""color:grey;""> 410G </span>",0,Golden Diamond Nonya Kaya 410G,https://allforyou.sg/spread,$2.40,False,https://a4ucontent.blob.core.windows.net/images/0047873_0.png,
"Madinah Alif <br/>
Kaya <br/>
<span style =""color:grey;""> 400G </span>",0,Madinah Alif Kaya 400G,https://allforyou.sg/spread,$2.75,False,https://a4ucontent.blob.core.windows.net/images/0047874_0.png,
"Sing Long<br/>
Nonya Kaya<br/>
<span style= ""color: gray"">225G</span>",0,Singlong Nonya Kaya 225G,https://allforyou.sg/spread,$1.75,False,https://a4ucontent.blob.core.windows.net/images/0048276_0.png,
"Sing Long <br/>
XO Kaya (Less Sugar) <br/>
<span style =""color:grey;""> 270G </span>
",0,Sing Long XO Kaya(Less SUGAR)270G,https://allforyou.sg/spread,$4.30,False,https://a4ucontent.blob.core.windows.net/images/0048346_0.png,
"Sing Long<br/>
XO Kaya<br/>
<span style= ""color: gray"">400G</span>",0,Singlong XO Kaya 400G,https://allforyou.sg/spread,$4.45,False,https://a4ucontent.blob.core.windows.net/images/0048275_0.png,
"Sing Long <br/>
Kaya<br/>
<span style= ""color: gray"">400G</span>",0,Singlong Kaya 400G,https://allforyou.sg/spread,$2.75,False,https://a4ucontent.blob.core.windows.net/images/0004751_0.png,
"Frezfruita<br/>
Kaya<br/>
<span style= ""color: gray"">425G</span>",0,Frezfruta Kaya 425G,https://allforyou.sg/spread,$2.65,False,https://a4ucontent.blob.core.windows.net/images/0048304_0.png,
"Frezfruita<br/>
Nonya Kaya<br/>
<span style= ""color: gray""> 425G </span>",0,Frezfruta Nonya Kaya 425G,https://allforyou.sg/spread,$3.45,False,https://a4ucontent.blob.core.windows.net/images/0048222_0.png,
"Sunshine<br/>
Hainanese Kaya<br/>
<span style= ""color: gray""> =200G</span>",0,Sunshine Hainanese Kaya 200G,https://allforyou.sg/spread,$2.20,True,https://a4ucontent.blob.core.windows.net/images/0048295_0.png,
"Sunshine<br/>
Nonya Kaya<br/>
<span style= ""color: gray"">200G</span>",0,Sunshine Nonya Kaya 200G,https://allforyou.sg/spread,$2.20,False,https://a4ucontent.blob.core.windows.net/images/0048294_0.png,
"Top-One <br/>
Nonya Kaya <br/>
<span style =""color:grey;""> 210G </span>",0,Top-One Nonya Kaya 210G,https://allforyou.sg/spread,$1.80,False,https://a4ucontent.blob.core.windows.net/images/0048238_0.png,
"Fongyit<br/>
Pandan Kaya Traditional<br/>
<span style= ""color: gray"">380G</span>",0,Fongyit Pandan Kaya Traditional 380G,https://allforyou.sg/spread,$3.10,False,https://a4ucontent.blob.core.windows.net/images/0048343_0.png,
"Hollyfarms<br/>
Kaya<br/>
<span style= ""color: gray"">250G</span>",0,Hollyfarms Kaya 250G,https://allforyou.sg/spread,$2.10,False,https://a4ucontent.blob.core.windows.net/images/0047875_0.png,
"Golden Light<br/>
Nyonya Kaya<br/>
<span style= ""color: gray"">425G</span>",0,Golden Light Nonya Kaya 425G,https://allforyou.sg/spread,$2.15,False,https://a4ucontent.blob.core.windows.net/images/0048311_0.png,$2.50
"Golden Light<br/>
Pandan Kaya<br/>
<span style= ""color: gray"">425G</span>",0,Golden Light Pandan Kaya 425G,https://allforyou.sg/spread,$2.15,False,https://a4ucontent.blob.core.windows.net/images/0048310_0.png,$2.50
"Fongyit<br/>
XO Kaya Traditional<br/>
<span style= ""color: gray"">400G</span>",0,Fongyit XO Kaya Traditional 400G,https://allforyou.sg/spread,$3.95,False,https://a4ucontent.blob.core.windows.net/images/0048344_0.png,
"Fongyit <br/>
Caramel Kaya <br/>
<span style =""color:grey;""> 270G </span>",0,Fongyit Caramel Kaya 270G,https://allforyou.sg/spread,$2.20,False,https://a4ucontent.blob.core.windows.net/images/0048341_0.png,
"Fongyit<br/>
Caramel Kaya Traditional<br/>
<small><span style= ""color: gray"">380g</span></small>",0,Fongyit Caramel Kaya Traditional 380G,https://allforyou.sg/spread,$3.10,False,https://a4ucontent.blob.core.windows.net/images/0048342_0.png,
"Fongyit <br/>
Pandan Kaya <br/> 
<span style =""color:grey;""> 270G </span>",0,Fongyit Pandan Kaya 270G,https://allforyou.sg/spread,$2.20,False,https://a4ucontent.blob.core.windows.net/images/0048340_0.png,
"Fongyit <br/>
XO Premium Kaya (Less Sugar) <br/>
<span style =""color:grey;""> 270G </span>",0,Fongyit Less Sugar XO Kaya Prem 270G,https://allforyou.sg/spread,$3.95,False,https://a4ucontent.blob.core.windows.net/images/0048339_0.png,
"Fongyit <br/>
XO Traditional Kaya <br/>
<span style =""color:grey;""> 270G </span>",0,Fongyit XO Kaya Traditional 270G,https://allforyou.sg/spread,$2.95,False,https://a4ucontent.blob.core.windows.net/images/0048338_0.png,
"Ayam Brand <br/>
Otah Tuna Spread (Bottle) <br/>
<span style= ""color: gray"">120 G</span>",0,Ayam Brand Otah Tuna SPREAD(BOT)120G,https://allforyou.sg/spread,$2.05,False,https://a4ucontent.blob.core.windows.net/images/0047219_0.png,
"Ayam Brand <br/>
Redcurry Tuna Spread (Bottle) <br/>
<span style= ""color: gray"">120 G</span>",0,Ayam Brand Redcurry Tuna SPREAD(BOT)120G,https://allforyou.sg/spread,$2.05,False,https://a4ucontent.blob.core.windows.net/images/0047220_0.png,
"Ayam Brand <br/>
Curry Tuna Spread (Bottle) <br/>
<span style= ""color: gray"">120 G</span>",0,Ayam Brand Curry Tuna SPREAD(BOT)120G,https://allforyou.sg/spread,$2.05,False,https://a4ucontent.blob.core.windows.net/images/0047221_0.png,
"Habhal's<br/>
Kaya <br/>
<span style= ""color: gray""> 420G </span>",0,HABHAL'S Kaya 420G,https://allforyou.sg/spread,$3.15,False,https://a4ucontent.blob.core.windows.net/images/0047876_0.png,
"Nutella & Go <br/>
<span style=""color:gray"">52G</span>",0,Nutella & Go 52G,https://allforyou.sg/spread,$1.90,False,https://a4ucontent.blob.core.windows.net/images/0042069_0.png,
"Nutella <br/>
<span style= ""color: gray""> 375g </span>",0,Nutella 375G,https://allforyou.sg/spread,$4.95,False,https://a4ucontent.blob.core.windows.net/images/0048286_0.png,$5.50
"Nutella<br/>
<span style= ""color: gray"">750G</span>",0,Nutella 750G,https://allforyou.sg/spread,$8.20,False,https://a4ucontent.blob.core.windows.net/images/0048287_0.png,$9.95
"JW <br/>
Chocolate Bread Spread <br/>
<span style =""color:grey;""> 350G </span>",0,JW Choco Breadspread 350G,https://allforyou.sg/spread,$3.20,False,https://a4ucontent.blob.core.windows.net/images/0048240_0.png,
"Planta<br/>
Margarine<br/>
<span style= ""color: gray"">240G</span>",0,Planta Margarine 240G,https://allforyou.sg/spread,$2.50,False,https://a4ucontent.blob.core.windows.net/images/0004754_0.png,
"Planta<br/>
Margarine<br/>
<span style= ""color: gray"">480G</span>",0,Planta Margarine 480G,https://allforyou.sg/spread,$3.95,False,https://a4ucontent.blob.core.windows.net/images/0001365_0.png,
"Planta<br/>
Margarine<br/>
<span style= ""color: gray"">1KG</span>",0,Planta Margarine 1KG,https://allforyou.sg/spread,$6.50,False,https://a4ucontent.blob.core.windows.net/images/0014267_0.png,
"Planta<br/>
Margarine<br/>
<span style= ""color: gray""> 2.75KG</span>",0,Planta Margarine 2.75KG,https://allforyou.sg/spread,$11.80,False,https://a4ucontent.blob.core.windows.net/images/0014268_0.png,
"Daisy Margarine <br/>
<span style=""color:gray""> 480G </span>",0,Daisy Margarine 480G,https://allforyou.sg/spread,$3.30,False,https://a4ucontent.blob.core.windows.net/images/0042064_0.png,
"Daisy<br/>
Margarine<br/>
<span style= ""color: gray"">2.5KG</span>",0,Daisy Margarine 2.5KG,https://allforyou.sg/spread,$10.50,False,https://a4ucontent.blob.core.windows.net/images/0014269_0.png,
"Kraft<br/>
Philadelphia Cream Cheese- Light<br/>
<span style= ""color: gray"">250g</span>",0,Kraft Philadelphia Creamcheese Light250G,https://allforyou.sg/spread,$4.65,False,https://a4ucontent.blob.core.windows.net/images/0051720_0.png,$5.80
"Kraft<br/>
Philadelphia Cream Cheese- Soft<br/>
<span style= ""color: gray"">250g</span>",0,Kraft Philadelphia Creamcheese Soft 250G,https://allforyou.sg/spread,$4.65,False,https://a4ucontent.blob.core.windows.net/images/0003462_0.png,$5.80
"Skippy <br/>
Creamy <br/>
<span style =""color:grey""> 340g </span>
",0,Skippy Creamy 340G,https://allforyou.sg/spread,$4.95,False,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,
"Skippy<br/>
Natural Creamy Peanut Butter<br/>
<span style= ""color: gray"">425G</span>",0,Skippy Nat Creamy P/Butter 425G,https://allforyou.sg/spread,$6.00,False,https://a4ucontent.blob.core.windows.net/images/0032014_0.png,
"Good's Sumo Special <br/>
<span style=""color:grey"">130g</span>
",0,GOOD'S Sumo Special 130G,https://allforyou.sg/traditional-pastriescandies-2,$1.30,False,https://a4ucontent.blob.core.windows.net/images/0024210_0.png,
"Ma La Gao (马拉糕)<br/>
Steam Cake<br/>
<span style=""color: grey;"">285 g</span>",0,Steam Cake (Malagao) 258G,https://allforyou.sg/traditional-pastriescandies-2,$1.90,False,https://a4ucontent.blob.core.windows.net/images/0049753_0.png,
"SingLong<br/> 
Peanut Candy<br/> 
<span style=""color: grey;"">200G</span>
",0,SL Peanut Candy 200G,https://allforyou.sg/traditional-pastriescandies-2,$2.50,False,https://a4ucontent.blob.core.windows.net/images/0049764_0.png,
"Good's<br/> 
Shat Kek Ma<br/> 
<span style=""color: grey;"">180G</span>
",0,GOOD'S Shat Kek Ma 180G,https://allforyou.sg/traditional-pastriescandies-2,$2.00,False,https://a4ucontent.blob.core.windows.net/images/0049785_0.png,
"Good's<br/> 
Sweet Tow Sar Biscuits<br/>
<span style=""color: grey;"">200G</span>",0,GOOD'S Sweet Tow SAR(WHITE)200G,https://allforyou.sg/traditional-pastriescandies-2,$1.30,False,https://a4ucontent.blob.core.windows.net/images/0049778_0.png,
"Good's<br/> 
King Pastry<br/>
<span style=""color: grey;"">450G</span>
",0,GOOD'S King Pastry 450G,https://allforyou.sg/traditional-pastriescandies-2,$2.40,False,https://a4ucontent.blob.core.windows.net/images/0049773_0.png,
"Good's<br/> 
Traditional Cake<br/>
<span style=""color: grey;"">320G</span>
",0,Good's Traditional Cake 320G,https://allforyou.sg/traditional-pastriescandies-2,$2.00,False,https://a4ucontent.blob.core.windows.net/images/0049758_0.png,
"Good's <br/>
Peanut Candy <br/>
<span style= ""color: gray"">110G</span>",0,GOOD'S Peanut Candy 110G,https://allforyou.sg/traditional-pastriescandies-2,$1.20,False,https://a4ucontent.blob.core.windows.net/images/0049334_0.png,
"Happy Family <br/>
Iced Gem Biscuit <br/>
<span style= ""color: gray"">50G</span>",0,KCH43 Iced Gem 50GM(N),https://allforyou.sg/traditional-pastriescandies-2,$0.75,False,https://a4ucontent.blob.core.windows.net/images/0010449_0.png,
"Good's <br/>
Ribbon Twists <br/>
<span style= ""color: gray"">130G</span>",0,GOOD'S Ribbon Twists 130G,https://allforyou.sg/traditional-pastriescandies-2,$1.20,False,https://a4ucontent.blob.core.windows.net/images/0049759_0.png,
"Good's Salted Tow Sar Biscuits<br/>
<span style=""color: grey;"">200G</span>
",0,GOOD'S Salted Tow Sar 200G,https://allforyou.sg/traditional-pastriescandies-2,$1.30,False,https://a4ucontent.blob.core.windows.net/images/0049783_0.png,
